,Fixture_ID,Season,Competition,Date,Home_Team,Away_Team,Score
1081,14273863,2014-15,D5S,25/04/15,Old Westminsters II,Old Tonbridgians II,4 - 6
1082,14741632,2014-15,PLOF,25/04/15,Old Alleynians AFC,Old Bancroftians AFC,4 - 1
1083,14257672,2014-15,PREM,22/04/15,Old Etonians,Old Foresters,"3 - 4 
										
											
(HT 3-0)"
1084,14273951,2014-15,DIV2,20/04/15,Old King's Scholars,Old Carthusians II,"Away Walkover
										
										A - W"
1085,14273938,2014-15,DIV2,19/04/15,Old King's Scholars,Old Carthusians III,"Away Walkover
										
										A - W"
1086,14749421,2014-15,DMVP,19/04/15,Old Reptonians Vets,Old Westminsters Vets,"2 - 2 
										
											
(Pens 4-3)"
1087,14257677,2014-15,PREM,18/04/15,Old Etonians,Old Tonbridgians,2 - 0
1088,14257725,2014-15,PREM,18/04/15,Old Foresters,KCS Old Boys,"5 - 1 
										
											
(HT 3-1)"
1089,14257723,2014-15,PREM,18/04/15,Old Brentwoods,Old Salopians,1 - 1
1090,14257681,2014-15,PREM,18/04/15,Old Cholmeleians,Old Harrovians,3 - 0
1091,14275028,2014-15,DIV1,18/04/15,Old Aldenhamians,Old Malvernians,4 - 4
1092,14275015,2014-15,DIV1,18/04/15,Old Westminsters,Old Bradfieldians,2 - 5
1093,14273929,2014-15,DIV2,18/04/15,Old King's Scholars,Old Haberdashers,"0 - 3 
										
											
(HT 0-3)"
1094,14273864,2014-15,DIV2,18/04/15,Lancing Old Boys II,Old Chigwellians II,2 - 2
1095,14273961,2014-15,DIV2,18/04/15,Old Carthusians III,Old Etonians II,"5 - 0 
										
											
(HT 3-0)"
1096,14260323,2014-15,DIV3,18/04/15,Old Berkhamstedians,Kings College Wimbledon II,"3 - 2 
										
											
(HT 2-2)"
1097,14260321,2014-15,DIV3,18/04/15,Old Epsomians,Old Brentwoods II,7 - 0
1098,14260400,2014-15,DIV3,18/04/15,Old Salopians II,Old Citizens,1 - 2
1099,14273969,2014-15,DIV4,18/04/15,Old Brentwoods III,Old Wykehamists II,"Away Walkover
										
										A - W"
1100,14273915,2014-15,DIV4,18/04/15,Old Cholmeleians III,Old Chigwellians III,"0 - 3 
										
											
(HT 0-0)"
1101,14273786,2014-15,D5S,18/04/15,Old Millhillians,Old Oundelians,"Home Walkover
										
										H - W"
1102,14273939,2014-15,D5S,18/04/15,Old Westminsters II,Old Tonbridgians II,"2 - 2 
										
											
(HT 2-2)"
1103,14728090,2014-15,DUNN,18/04/15,Lancing Old Boys,Old Carthusians,"0 - 1 
										
											
(HT 0-0)"
1104,14736839,2014-15,JLC,18/04/15,Old Millfieldians,Old Carthusians II,"0 - 2 
										
											
(AET)"
1105,14748644,2014-15,DWT,18/04/15,Old Alleynians AFC,Old Sennockians,"3 - 0 
										
											
(HT 3-0)"
1106,14707143,2014-15,DMVC,12/04/15,Old Brentwoods Vets,Lancing Old Boys Vets,"1 - 2 
										
											
(AET)"
1107,14691177,2014-15,DMVP,12/04/15,Old Malvernians Vets,Old Wykehamists Vets,1 - 0
1108,14676473,2014-15,DMVP,12/04/15,Old Reptonians Vets,Old Harrovians Vets,"3 - 1 
										
											
(AET, HT 0-0)"
1109,14257693,2014-15,PREM,11/04/15,Old Brentwoods,Old Tonbridgians,2 - 1
1110,14257712,2014-15,PREM,11/04/15,Lancing Old Boys,Old Etonians,1 - 2
1111,14257675,2014-15,PREM,11/04/15,Old Harrovians,Old Carthusians,"0 - 4 
										
											
(HT 0-1)"
1112,14257673,2014-15,PREM,11/04/15,Old Foresters,Old Cholmeleians,4 - 0
1113,14275039,2014-15,DIV1,11/04/15,Old Wykehamists,Old Haileyburians,3 - 1
1114,14275041,2014-15,DIV1,11/04/15,Old Chigwellians,Old Westminsters,5 - 1
1115,14275020,2014-15,DIV1,11/04/15,Old Reptonians,Old Bradfieldians,"1 - 5 
										
											
(HT 1-2)"
1116,14275032,2014-15,DIV1,11/04/15,Old Radleians,Old Malvernians,6 - 2
1117,14273895,2014-15,DIV2,11/04/15,Old Carthusians II,Old King's Scholars,"4 - 1 
										
											
(HT 0-1)"
1118,14273896,2014-15,DIV2,11/04/15,Old Cholmeleians II,Lancing Old Boys II,"Away Walkover
										
										A - W"
1119,14273790,2014-15,DIV2,11/04/15,Old Carthusians III,Old Wellingtonians,"2 - 1 
										
											
(HT 0-1)"
1120,14273846,2014-15,DIV2,11/04/15,Old Chigwellians II,Old Etonians II,5 - 0
1121,14273898,2014-15,DIV2,11/04/15,Old Foresters II,Old Haberdashers,2 - 0
1122,14260368,2014-15,DIV3,11/04/15,Old Brentwoods II,Kings College Wimbledon II,"3 - 2 
										
											
(HT 2-0)"
1123,14260380,2014-15,DIV3,11/04/15,Old Millfieldians,Old Harrovians II,3 - 2
1124,14260357,2014-15,DIV3,11/04/15,Old Salopians II,Old Berkhamstedians,1 - 2
1125,14260393,2014-15,DIV3,11/04/15,Old Aldenhamians II,Old Epsomians,3 - 1
1126,14273940,2014-15,DIV4,11/04/15,Old Brentwoods III,Old Chigwellians III,"1 - 2 
										
											
(HT 1-1)"
1127,14273853,2014-15,DIV4,11/04/15,Old Cholmeleians III,Old Amplefordians,2 - 0
1128,14273825,2014-15,DIV4,11/04/15,Old Eastbournians,Old Wykehamists II,"2 - 0 
										
											
(HT 0-0)"
1129,14273809,2014-15,DIV4,11/04/15,Old Sennockians,Old Stoics,"2 - 2 
										
											
(HT 1-0)"
1130,14273866,2014-15,D5N,11/04/15,Old Bancroftians AFC,Old Cholmeleians IV,2 - 0
1131,14273977,2014-15,D5N,11/04/15,Old Harrovians III,Old Brentwoods IV,"Home Walkover
										
										H - W"
1132,14273879,2014-15,D5S,11/04/15,Old Oundelians,Old Tonbridgians II,2 - 0
1133,14736578,2014-15,DWT,11/04/15,Old Alleynians AFC,Old Westminsters II,3 - 0
1134,14741631,2014-15,PLOF,11/04/15,Old Foresters III,Old Millhillians,0 - 3
1135,14273847,2014-15,D5N,04/04/15,Old Foresters III,Old Bancroftians AFC,5 - 1
1136,14257687,2014-15,PREM,28/03/15,KCS Old Boys,Old Etonians,0 - 2
1137,14257714,2014-15,PREM,28/03/15,Old Cholmeleians,Old Foresters,2 - 1
1138,14257680,2014-15,PREM,28/03/15,Lancing Old Boys,Old Brentwoods,4 - 3
1139,14275051,2014-15,DIV1,28/03/15,Old Aldenhamians,Old Haileyburians,4 - 2
1140,14275017,2014-15,DIV1,28/03/15,Old Malvernians,Old Wykehamists,1 - 3
1141,14275048,2014-15,DIV1,28/03/15,Old Radleians,Old Chigwellians,1 - 3
1142,14273889,2014-15,DIV2,28/03/15,Old Haberdashers,Old Carthusians II,0 - 1
1143,14273871,2014-15,DIV2,28/03/15,Lancing Old Boys II,Old Etonians II,1 - 0
1144,14273933,2014-15,DIV2,28/03/15,Old Carthusians III,Old Cholmeleians II,"4 - 1 
										
											
(HT 4-0)"
1145,14273827,2014-15,DIV2,28/03/15,Old King's Scholars,Old Chigwellians II,"2 - 2 
										
											
(HT 1-2)"
1146,14260360,2014-15,DIV3,28/03/15,Old Brentwoods II,Old Harrovians II,2 - 1
1147,14260374,2014-15,DIV3,28/03/15,Old Epsomians,Old Aldenhamians II,2 - 1
1148,14260394,2014-15,DIV3,28/03/15,Old Citizens,Old Berkhamstedians,1 - 3
1149,14273903,2014-15,DIV4,28/03/15,Old Amplefordians,Old Brentwoods III,"7 - 0 
										
											
(HT 2-0)"
1150,14273960,2014-15,DIV4,28/03/15,Old Wykehamists II,Old Eastbournians,"2 - 3 
										
											
(HT 1-1)"
1151,14273980,2014-15,D5N,28/03/15,Old Bancroftians AFC,Old Harrovians III,"1 - 1 
										
											
(HT 1-0)"
1152,14273984,2014-15,D5N,28/03/15,Old Cholmeleians IV,Old Brentwoods IV,3 - 1
1153,14273972,2014-15,D5N,28/03/15,Old Foresters III,Old Merchant Taylors,0 - 0
1154,14273787,2014-15,D5S,28/03/15,Old Millhillians,Old Alleynians AFC,4 - 6
1155,14717294,2014-15,JLC,28/03/15,Kings College Wimbledon II,Old Millfieldians,1 - 2
1156,14726603,2014-15,DWT,28/03/15,Old Oundelians,Old Westminsters II,"0 - 5 
										
											
(AET, HT 0-0)"
1157,14726578,2014-15,DWT,28/03/15,Old Sennockians,Old Tonbridgians II,"1 - 1 
										
											
(Pens 4-2, HT 1-0)"
1158,14381560,2014-15,SCHL,23/03/15,"King's College School, Wimbledon 1st XI",KCS Old Boys,4 - 2
1159,14707258,2014-15,DMVC,22/03/15,Old Chigwellians Vets,Old Etonians Vets,0 - 4
1160,14257689,2014-15,PREM,21/03/15,Old Salopians,Old Brentwoods,1 - 0
1161,14257659,2014-15,PREM,21/03/15,Old Foresters,Old Harrovians,"4 - 2 
										
											
(HT 2-1)"
1162,14275053,2014-15,DIV1,21/03/15,Old Westminsters,Old Marlburians,1 - 3
1163,14273987,2014-15,DIV2,21/03/15,Old Haberdashers,Old Etonians II,3 - 0
1164,14273966,2014-15,DIV2,21/03/15,Old Carthusians III,Old King's Scholars,"7 - 3 
										
											
(HT 3-0)"
1165,14711581,2014-15,DIV3,21/03/15,Kings College Wimbledon II,Old Aldenhamians II,1 - 2
1166,14260341,2014-15,DIV3,21/03/15,Old Brentwoods II,Old Citizens,1 - 0
1167,14260386,2014-15,DIV3,21/03/15,Old Epsomians,Old Millfieldians,1 - 2
1168,14350753,2014-15,DIV4,21/03/15,Old Chigwellians III,Old Wykehamists II,"1 - 0 
										
											
(HT 0-0)"
1169,14273921,2014-15,D5N,21/03/15,Old Brentwoods IV,Old Bancroftians AFC,1 - 3
1170,14674208,2014-15,DUNN,21/03/15,Lancing Old Boys,Old Reptonians,"4 - 1 
										
											
(HT 2-1)"
1171,14674209,2014-15,DUNN,21/03/15,Old Carthusians,Old Etonians,"2 - 0 
										
											
(HT 0-0)"
1172,14716002,2014-15,JLC,21/03/15,Old Harrovians II,Old Carthusians II,"1 - 3 
										
											
(HT 0-2)"
1173,14716150,2014-15,DWT,21/03/15,Old Alleynians AFC,Old Foresters III,4 - 1
1174,14716088,2014-15,DWT,21/03/15,Old Oundelians,Old Brentwoods III,4 - 0
1175,14716141,2014-15,DWT,21/03/15,Old Tonbridgians II,Old Eastbournians,"5 - 0 
										
											
(HT 3-0)"
1176,14645938,2014-15,SCHL,21/03/15,Bradfield College,Old Bradfieldians,1 - 4
1177,14287800,2014-15,SCHL,21/03/15,Stowe School,Old Stoics,9 - 0
1178,14689085,2014-15,SCHL,21/03/15,Forest School 1st XI,Old Foresters II,3 - 0
1179,14695955,2014-15,JLC,18/03/15,Old Millfieldians,Old King's Scholars,"Home Walkover
										
										H - W"
1180,14257685,2014-15,PREM,14/03/15,Lancing Old Boys,Old Foresters,"3 - 2 
										
											
(HT 0-1)"
1181,14257715,2014-15,PREM,14/03/15,Old Carthusians,Old Salopians,"7 - 0 
										
											
(HT 0-0)"
1182,14257701,2014-15,PREM,14/03/15,Old Etonians,Old Harrovians,1 - 1
1183,14257642,2014-15,PREM,14/03/15,Old Brentwoods,Old Cholmeleians,1 - 1
1184,14275074,2014-15,DIV1,14/03/15,Old Chigwellians,Old Wykehamists,3 - 1
1185,14275012,2014-15,DIV1,14/03/15,Old Malvernians,Old Reptonians,3 - 3
1186,14273857,2014-15,DIV2,14/03/15,Old Cholmeleians II,Old Haberdashers,0 - 5
1187,14273802,2014-15,DIV2,14/03/15,Old King's Scholars,Old Etonians II,0 - 2
1188,14273830,2014-15,DIV2,14/03/15,Old Foresters II,Lancing Old Boys II,2 - 1
1189,14260365,2014-15,DIV3,14/03/15,Old Brentwoods II,Old Berkhamstedians,2 - 2
1190,14260396,2014-15,DIV3,14/03/15,Old Millfieldians,Old Salopians II,4 - 0
1191,14273925,2014-15,DIV4,14/03/15,Old Amplefordians,Old Stoics,1 - 3
1192,14273881,2014-15,D5N,14/03/15,Old Brentwoods IV,Old Cholmeleians IV,5 - 3
1193,14695973,2014-15,JLC,14/03/15,Kings College Wimbledon II,Old Chigwellians II,"1 - 0 
										
											
(HT 0-0)"
1194,14703095,2014-15,JLC,14/03/15,Old Carthusians III,Old Carthusians II,0 - 1
1195,14686766,2014-15,DWT,14/03/15,Old Cholmeleians III,Old Oundelians,0 - 5
1196,14704990,2014-15,DWT,14/03/15,Old Foresters III,Old Wykehamists II,"Home Walkover
										
										H - W"
1197,14698225,2014-15,DWT,14/03/15,Old Alleynians AFC,Old Merchant Taylors,4 - 2
1198,14706362,2014-15,DWT,14/03/15,Old Eastbournians,Old Chigwellians III,"2 - 1 
										
											
(HT 0-0)"
1199,14706963,2014-15,DWT,14/03/15,Old Sennockians,Old Harrovians III,"4 - 0 
										
											
(HT 2-0)"
1200,14706357,2014-15,DWT,14/03/15,Old Tonbridgians II,Old Bancroftians AFC,1 - 0
1201,14608917,2014-15,SCHL,14/03/15,Eton College 1st XI,Old Etonians,"1 - 2 
										
											
(HT 1-2)"
1202,14698264,2014-15,SCHL,14/03/15,Westminster School 1st XI,Old Westminsters,1 - 2
1203,14698263,2014-15,SCHL,14/03/15,Westminster School 2nd XI,Old Westminsters II,"2 - 2 
										
											
(HT 1-2)"
1204,14258399,2014-15,SCHL,14/03/15,Radley College 1st XI,Old Radleians,1 - 3
1205,14606481,2014-15,DMVC,08/03/15,Lancing Old Boys Vets,Old Salopians Vets,"Home Walkover
										
										H - W"
1206,14602926,2014-15,DMVC,08/03/15,Old Brentwoods Vets,Old Carthusians Vets,"1 - 0 
										
											
(AET)"
1207,14613238,2014-15,DMVC,08/03/15,Old Chigwellians Vets,Old Cholmeleians Vets,"4 - 0 
										
											
(AET)"
1208,14650650,2014-15,DMVP,08/03/15,Old Westminsters Vets,Old Tonbridgians Vets,10 - 0
1209,14257658,2014-15,PREM,07/03/15,Old Etonians,Old Brentwoods,1 - 3
1210,14257668,2014-15,PREM,07/03/15,Old Harrovians,KCS Old Boys,0 - 1
1211,14257682,2014-15,PREM,07/03/15,Old Carthusians,Old Cholmeleians,"1 - 0 
										
											
(HT 0-0)"
1212,14257716,2014-15,PREM,07/03/15,Old Foresters,Old Tonbridgians,"5 - 0 
										
											
(HT 2-0)"
1213,14274992,2014-15,DIV1,07/03/15,Old Chigwellians,Old Aldenhamians,6 - 2
1214,14275030,2014-15,DIV1,07/03/15,Old Wykehamists,Old Westminsters,1 - 1
1215,14275019,2014-15,DIV1,07/03/15,Old Marlburians,Old Malvernians,2 - 2
1216,14273942,2014-15,DIV2,07/03/15,Old Cholmeleians II,Old Chigwellians II,5 - 3
1217,14273817,2014-15,DIV2,07/03/15,Lancing Old Boys II,Old Carthusians II,0 - 0
1218,14273935,2014-15,DIV2,07/03/15,Old Foresters II,Old Wellingtonians,1 - 3
1219,14260331,2014-15,DIV3,07/03/15,Old Brentwoods II,Old Aldenhamians II,"Home Walkover
										
										H - W"
1220,14260398,2014-15,DIV3,07/03/15,Old Malvernians II,Old Epsomians,"Away Walkover
										
										A - W"
1221,14260322,2014-15,DIV3,07/03/15,Old Malvernians II,Old Berkhamstedians,"Away Walkover
										
										A - W"
1222,14260329,2014-15,DIV3,07/03/15,Old Malvernians II,Old Aldenhamians II,"Away Walkover
										
										A - W"
1223,14260338,2014-15,DIV3,07/03/15,Old Malvernians II,Old Harrovians II,"Away Walkover
										
										A - W"
1224,14260362,2014-15,DIV3,07/03/15,Old Salopians II,Kings College Wimbledon II,3 - 1
1225,14695896,2014-15,JLC,07/03/15,Old Berkhamstedians,Old Harrovians II,"2 - 3 
										
											
(HT 2-2)"
1226,14681823,2014-15,JLC,07/03/15,Old Citizens,Old Carthusians III,"Away Walkover
										
										A - W"
1227,14686767,2014-15,DWT,07/03/15,Old Wykehamists II,Old Brentwoods IV,"Home Walkover
										
										H - W"
1228,14698224,2014-15,DWT,07/03/15,Old Harrovians III,Old Rugbeians,"4 - 2 
										
											
(HT 2-1)"
1229,14686550,2014-15,DWT,07/03/15,Old Kimboltonians,Old Brentwoods III,"Away Walkover
										
										A - W"
1230,14686549,2014-15,DWT,07/03/15,Old Merchant Taylors II,Old Chigwellians III,"2 - 6 
										
											
(HT 1-4)"
1231,14686561,2014-15,DWT,07/03/15,Old Millhillians,Old Bancroftians AFC,0 - 2
1232,14698226,2014-15,DWT,07/03/15,Old Sennockians,Old Stoics,"2 - 0 
										
											
(HT 2-0)"
1233,14686768,2014-15,DWT,07/03/15,Old Tonbridgians II,Old Cholmeleians IV,4 - 2
1234,14698223,2014-15,DWT,07/03/15,Old Westminsters II,Old Amplefordians,"2 - 0 
										
											
(HT 0-0)"
1235,14702283,2014-15,FRIE,07/03/15,Old Millfieldians,Old Reptonians,0 - 3
1236,14697855,2014-15,SCHL,07/03/15,Haberdashers Aske School 1st XI,Old Haberdashers,0 - 0
1237,14687853,2014-15,SCHL,07/03/15,Lancing College 1st XI,Lancing Old Boys,1 - 4
1238,14429877,2014-15,SCHL,07/03/15,Oundle School 1st XI,Old Oundelians,0 - 2
1239,14626511,2014-15,DMVC,01/03/15,Old Foresters Vets,Old Etonians Vets,0 - 4
1240,14603106,2014-15,DMVP,01/03/15,Old Aldenhamians Vets,Old Harrovians Vets,"Away Walkover
										
										A - W"
1241,14626512,2014-15,DMVP,01/03/15,Old Malvernians Vets,Old Bradfieldians Vets,2 - 1
1242,14603792,2014-15,DMVP,01/03/15,Old Wykehamists Vets,Old Kimboltonians Vets,"Home Walkover
										
										H - W"
1243,14257662,2014-15,PREM,28/02/15,Old Carthusians,Old Etonians,"1 - 1 
										
											
(HT 1-0)"
1244,14257676,2014-15,PREM,28/02/15,Old Tonbridgians,KCS Old Boys,2 - 5
1245,14275058,2014-15,DIV1,28/02/15,Old Bradfieldians,Old Westminsters,3 - 1
1246,14275031,2014-15,DIV1,28/02/15,Old Chigwellians,Old Marlburians,3 - 3
1247,14274991,2014-15,DIV1,28/02/15,Old Haileyburians,Old Aldenhamians,1 - 3
1248,14275044,2014-15,DIV1,28/02/15,Old Radleians,Old Wykehamists,3 - 1
1249,14273867,2014-15,DIV2,28/02/15,Old Cholmeleians II,Old Carthusians II,0 - 2
1250,14260399,2014-15,DIV3,28/02/15,Old Millfieldians,Old Aldenhamians II,12 - 1
1251,14273958,2014-15,D5N,28/02/15,Old Merchant Taylors,Old Bancroftians AFC,1 - 2
1252,14273785,2014-15,D5S,28/02/15,Old Millhillians,Old Oundelians,2 - 1
1253,14273862,2014-15,D5S,28/02/15,Old Oundelians,Old Millhillians,1 - 2
1254,14652958,2014-15,JLC,28/02/15,Old Chigwellians II,Lancing Old Boys II,1 - 0
1255,14653091,2014-15,JLC,28/02/15,Old Berkhamstedians,Old Etonians II,2 - 0
1256,14666909,2014-15,JLC,28/02/15,Old Carthusians II,Old Chigwellians III,"Home Walkover
										
										H - W"
1257,14653032,2014-15,JLC,28/02/15,Old King's Scholars,Old Wellingtonians,"2 - 0 
										
											
(HT 1-0)"
1258,14686547,2014-15,DWT,28/02/15,Old Rugbeians,Old Ardinians,"3 - 3 
										
											
(Pens 9-8)"
1259,14686548,2014-15,DWT,28/02/15,Old Stoics,Old Uppinghamians,5 - 1
1260,14637087,2014-15,AFA,28/02/15,Old Foresters,Polytechnic,1 - 3
1261,14664241,2014-15,SCHL,28/02/15,Dulwich College 1st XI,Old Alleynians AFC,3 - 2
1262,14257684,2014-15,PREM,21/02/15,Old Tonbridgians,Lancing Old Boys,2 - 2
1263,14257690,2014-15,PREM,21/02/15,KCS Old Boys,Old Salopians,3 - 5
1264,14275016,2014-15,DIV1,21/02/15,Old Bradfieldians,Old Radleians,2 - 2
1265,14275070,2014-15,DIV1,21/02/15,Old Wykehamists,Old Aldenhamians,1 - 3
1266,14275056,2014-15,DIV1,21/02/15,Old Marlburians,Old Haileyburians,11 - 0
1267,14273797,2014-15,DIV2,21/02/15,Old Carthusians II,Old Haberdashers,"8 - 0 
										
											
(HT 5-0)"
1268,14273975,2014-15,DIV2,21/02/15,Old Cholmeleians II,Old Wellingtonians,2 - 3
1269,14273906,2014-15,DIV2,21/02/15,Old Etonians II,Old King's Scholars,"1 - 0 
										
											
(HT 0-0)"
1270,14260378,2014-15,DIV3,21/02/15,Old Berkhamstedians,Old Citizens,5 - 0
1271,14260402,2014-15,DIV3,21/02/15,Old Brentwoods II,Old Epsomians,1 - 1
1272,14273858,2014-15,DIV4,21/02/15,Old Eastbournians,Old Brentwoods III,"1 - 0 
										
											
(HT 0-0)"
1273,14273954,2014-15,D5S,21/02/15,Old Westminsters II,Old Millhillians,0 - 3
1274,14273804,2014-15,D5S,21/02/15,Old Oundelians,Old Tonbridgians II,2 - 2
1275,14652989,2014-15,JLC,21/02/15,Old Wykehamists II,Old Harrovians II,"Away Walkover
										
										A - W"
1276,14666936,2014-15,JLC,21/02/15,Old Carthusians III,Old Bancroftians AFC,5 - 0
1277,14653066,2014-15,JLC,21/02/15,Old Millfieldians,Old Foresters II,4 - 3
1278,14653476,2014-15,JLC,21/02/15,Old Stoics,Kings College Wimbledon II,"1 - 2 
										
											
(HT 1-1)"
1279,14605326,2014-15,LOB,21/02/15,Old Etonians,Queen Mary College Old Boys,"0 - 2 
										
											
(AET)"
1280,14120751,2014-15,ALRT,18/02/15,Arthurian League Representative Team,AFC Representative Team,2 - 0
1281,14613242,2014-15,DMVP,15/02/15,Old Tonbridgians Vets,Old Haberdashers Vets,"Home Walkover
										
										H - W"
1282,14257660,2014-15,PREM,14/02/15,Old Salopians,Old Cholmeleians,1 - 1
1283,14274993,2014-15,DIV1,14/02/15,Old Haileyburians,Old Malvernians,5 - 1
1284,14275013,2014-15,DIV1,14/02/15,Old Wykehamists,Old Chigwellians,0 - 1
